overall,asin,reviewText,time,year
5.0,0001945424,Love this classic....have the movie but never read the book so I thought it was about time to read it...glad I did,2016-09-23,2016
5.0,0001945424,A really inspiring young adult book. Perhaps inspiring for any age- timeless.,2016-09-22,2016
5.0,0001945424,It is a great book.  The characters are so innocent.  I would read it again at some future date.,2016-09-20,2016
5.0,0001945424,I loved this book! Was a very good sweet story!,2016-09-19,2016
5.0,0001945424,Very Good,2016-09-18,2016
2.0,0001945424,Not my style or reading,2016-09-16,2016
5.0,0001945424,"One of the very best children's books I've ever read.  I read it at least once every 10 years (that means I've read it at least 7 times) and it never fails to amaze me.  This story of the transformation of a whiny orphan and of a whiny motherless child into happy healthy active children is charming, exciting, mysterious and thoroughly wonderful. Perhaps a bit unrealistic, but who cares -- it's fiction after all. Some of the Yorkshire dialect may be a little puzzling for younger or less secure readers, but the effort to make sense of it will be amply rewarded.",2016-09-16,2016
5.0,0001945424,"This is a sweet, intriguing novel that is beloved by young preteens. The artwork beautifully illustrates the story.",2016-09-12,2016
5.0,0001945424,"Somehow I missed reading this as a child. Even though it was written for children, adults will enjoy it. I sure did! The book was just delightful and I'm sure I will reread it again and again.",2016-09-12,2016
5.0,0001945424,This a classic story that was writen many years ago.  Characters were described very well  Over the years I have read it several tims and enjoyed the story.,2016-09-08,2016
4.0,0001945424,"This is a lovely book. It was a bit of a skier read but isn't a bad thing. My 9 year old granddaughter had a bit a challenge staying engaged but I will suggest she read it again in a few years.

The characters were well developed and delightful.",2016-09-07,2016
5.0,0001945424,Having not read this since I was a child I forgot how good this book really is. It draws you in and keeps you capitavated till the very end!,2016-09-05,2016
5.0,0001945424,"A special book that clearly defines how important a feeling of wellbeing is, how important love and caring are to people in their formative years. Is it Magic or the Great Joy? From a child's viewpoint it may be described that way. Or simply sing the Doxology and all is well.",2016-09-05,2016
5.0,0001945424,"A beautiful tale, a heartwarming story. Enjoyed it very much. And the ending was absolutely perfect in every way possible.",2016-09-04,2016
5.0,0001945424,Great book that I never get tired of reading. Takes me back to being a little girl each time I read it.,2016-09-04,2016
5.0,0001945424,Great book and quick,2016-09-04,2016
5.0,0001945424,Wonderful read for all ages! One of my favorite books! Even my daughter and son love it as well! Slightly magical plot and adventurous tale. Will read over and over again! So glad I could find this book free! Will have it for a long time! :),2016-09-04,2016
5.0,0001945424,"This book is considered a classic, and deservedly so.",2016-09-02,2016
5.0,0001945424,Reading some of the children's classics again -- totally enjoyed this story.,2016-09-02,2016
5.0,0001945424,"I love this, I read it to my hyper cat and it quieted him down.",2016-09-02,2016
5.0,0001945424,What an amazing uplifting story. It makes you stop and think. I will never be a negative Nellie again. Loved it.,2016-09-01,2016
5.0,0001945424,Very mysterious & enjoyed beginning & ending. Glad had a  chance to read.,2016-08-26,2016
4.0,0001945424,Good read!!!,2016-08-26,2016
4.0,0001945424,"I got this book because I remembered the Wonder Works version, and now that I have read the original story, I appreciate how well the producers of the Wonder Works version converted the story for the screen.  I would also like to point out that Sara is a very interesting character because many of her changes in the story were external, situational, not internal, yet she was still a great main character.",2016-08-25,2016
5.0,0001945424,Great story about 3 kids who grow together in their secret garden which turns out to be magical for them. And the others they touch!!,2016-08-24,2016
4.0,0001945424,Love the book . It's a good read,2016-08-24,2016
4.0,0001945424,"Read this when I was a girl. I remembered liking it, but had forgotten everything about it. Easy to read, flowing story and a terrific story. Power of mind over matter.",2016-08-23,2016
3.0,0001945424,this was good,2016-08-23,2016
4.0,0001945424,no comment,2016-08-23,2016
5.0,0001945424,"A classic that is always a great story to revisit.  Like 'A Little Princess', it is the type of story you reread to escape the emails, the texts, the news and return to your childhood.  Take a break, read ""The Secret Garden"" and feel nine again...",2016-08-22,2016
5.0,0001945424,"The last time I read the Secret Garden was probably in grade school and I honestly don't remember anything about the book. I've gotten into classics lately so decided to read it again. I thoroughly enjoyed this book. As an adult, this book had a lot more depth and meaning that it would for an adolescent. The writer painted a beautiful picture where you can visualize the scene as it unfolded. The story of wonder and triumph was uplifting and engaging. I would definitely recommend this book to a reader of any age. It's an uplifting story that will put you in a good mood and is a great story of growth and hope!",2016-08-22,2016
5.0,0001945424,"I gave the book 5 stars because it is an interesting book I was really inspired by it I would like to read more books similar to this one. I would tell any and everyone to read this book because it is not boring it is actually a pretty entertaining book. I mean like when I first saw the book and it's tittle I thought it would be boring but I actually started to read it and got attached to it I didn't want to set the book down but the like people say ,  ( Never judge A Book By Its Cover ) so I encourage EVERYONE out there to read this awesome book.",2016-08-22,2016
5.0,0001945424,This is a good children's book that teaches the power of nature and believing in/loving yourself.,2016-08-21,2016
5.0,0001945424,"I loved this book.  I loved the characters, the story and the descriptive language. I loved the growth of the characters. It is just plain charming.",2016-08-20,2016
5.0,0001945424,I love this book I read it all the time I even own a paper back book its that good,2016-08-20,2016
5.0,0001945424,Great book lovely cover,2016-08-20,2016
4.0,0001945424,"I found this to be a sweet, clean story.  There are servants but they're treated with kindness and one is even turned to for advice.  No bad language (for some reason that wasn't asked about in the detail) and it's truly a nice story.  I only gave it 4 stars, however, because the author does tend to go on and on at times.  Near the end, the story jumps somewhere else - to help bring the climax I understand that - but it felt like I was taken from the point at hand.  And the ending, not quite as big as the build-up, but ,overall, still a very good, relaxed, read.",2016-08-20,2016
5.0,0001945424,I have read this at least 5 times and I love this book.,2016-08-17,2016
5.0,0001945424,Everyone should revisit the classics from time to time. Their well written prose is good for the soul. They cleanse the mind and prepare us for something new.,2016-08-16,2016
5.0,0001945424,Thank you for this free book for my Kindle. A wonderful read. Highly recommended!,2016-08-15,2016
5.0,0001945424,It was a great book it was really written good  and planned good it deserves 5 stars i would recomend to a friend,2016-08-15,2016
5.0,0001945424,Great childhood read.,2016-08-14,2016
5.0,0001945424,I have read this book many times over the years and it always gives me pleasure.  It is well written with characters that grow on you.  A timeless treasure to soothe the soul.,2016-08-12,2016
5.0,0001945424,"Wonderful and magical....the human spirit at it's best!  I really loved this story, and the writer told it with imagination and great depth.",2016-08-12,2016
3.0,0001945424,"It's a good story, it made some good movies. I especially like the one from the 40s, where the garden scenes were in color.  Some things went on too long though in the book, like the one character's Yorkshire way of talking. That got old real fast. Ending slightly different also than movie(s).",2016-08-11,2016
5.0,0001945424,very good read teens,2016-08-11,2016
5.0,0001945424,Beautiful story!  A good read for all ages!,2016-08-10,2016
5.0,0001945424,A wonderful children's book for any age. I first read this at nine years old and read it again at 39. It still delights!,2016-08-10,2016
5.0,0001945424,Loved the movie. Loved the book even more.,2016-08-09,2016
5.0,0001945424,Great classic!,2016-08-09,2016
5.0,0001945424,This book really got me to thinking about how different settings and surroundings can change a heart for the better! Fabulous book! I could read it over and over!,2016-08-08,2016
5.0,0001945424,"I like this book, I have always liked it when I read it as a child and I like it even more now. I recommend everyone to read it! I chose five stars because it deserves that!",2016-08-07,2016
5.0,0001945424,"I recently bought this book because I remember it from my childhood, and want to read it again, and if I have grandchildren, read it to them.",2016-08-06,2016
5.0,0001945424,"This is a truly timeless novel that is well-written and much-loved by many. I  thoroughly enjoyed revisiting this story from my youth. In fact, this was my first big, beautiful chapter book I ever owned as a child, a beautiful gift from my older sister that I cherished and was so sad when it got ruined and had to be thrown out. This is a story I will always hold dear to my heart. Love it.",2016-08-05,2016
5.0,0001945424,love,2016-08-05,2016
5.0,0001945424,"This is the best book I've read in awhile. Children are innocent and smart. Mary and Colin were quite the pair. It was actually funny and true to the facts of how something so grim can cause us to destroy our own lives, and through our own thinking we can come alive and not even know how it happened. Everyone should read this book and keep an open childish mind, laugh at the children and as Susan says their playing and believing things will be magic",2016-08-04,2016
4.0,0001945424,Read this book to my daughter over the summer we both loved it. Yes I had to make up a few of the words/names because it was hard for me to read at times (I'm a nurse not a Lit Major) but that's besides the point! And the cover is gorgeous!,2016-08-03,2016
5.0,0001945424,"The book was so much fun to read. Even as a nine year old I enjoyed it
It was so much fun.",2016-08-03,2016
5.0,0001945424,I like the story and my granddaughter liked it also. I read the story a long time ago and was glad that she was able to read it also.,2016-08-02,2016
5.0,0001945424,Delivered quickly and as described.,2016-08-02,2016
5.0,0001945424,And absolutely wonderful book I downloaded it by mistake and I read it in just a few settings very uplifting,2016-08-02,2016
2.0,0001945424,Personally I was hoping for a view illustrations since it is a children's story but there is not a single one. It's kind of useless for me as my eager 8 year old loves to have illustrations with her books.,2016-07-31,2016
5.0,0001945424,"I read this book many times as a child, but couldn't remember why I loved it so much! It's an amazing and encouraging story that will teach you that anything is possible even when you can't even imagine anything good happening!",2016-07-27,2016
4.0,0001945424,"I like to use audiobooks while I exercise or walk each day. This book was interesting and very excellent for young readers for the hope, thought provoking and look at life from others perspective. I'm in my 60's and I enjoyed this book.",2016-07-27,2016
5.0,0001945424,I bought this for my grandchildren.  Wonderful!!,2016-07-27,2016
5.0,0001945424,Wonderful! When you are looking for an old fashioned novel in which the good guys win in the end: this is it!,2016-07-27,2016
5.0,0001945424,This was a fantastic book. The author has such a colorful way of writing.,2016-07-27,2016
5.0,0001945424,Love it,2016-07-26,2016
5.0,0001945424,Not sure how to rate above but enjoyed the audio book. My mom read this story to all of my siblings many years ago and I saw the movie but wanted to read the book again and was very glad I did. It was very good. Thank you,2016-07-25,2016
5.0,0001945424,Nice edition of a classic.,2016-07-25,2016
5.0,0001945424,It is a lovely story. First time I read it was when I was in elementary school. I just read it again at 63 and I loved it even more.,2016-07-25,2016
5.0,0001945424,"The book has nothing to do with the movie, here the lives of the three children are secret, more realistic, no Hollywood glamour leading us to wrong assumptions.
The Secret Garden is basically the story of two orphan preteens, obnoxious, feeling entitled, who meet and become friends.
Once they meet a boy their age, belonging to the lower class family of 14 siblings, their view of the outside world and their place in it is changed forever. They transform into very like able characters.
There is much more, there is the garden and the healing it brings, the animals met in the secret garden, nature in all her glory, playing alchemy in the lives of these three children.
The concept of a mother's love, faith in God, trust in someone, all these discoveries are so important in the lives of the children...
Boys and girls will like the story equally.
Enter the world of imagination of children. Lose yourself in the story. Those moral concepts are not portrayed anymore in our century. This book is a real gem for serious readers...",2016-07-23,2016
4.0,0001945424,"It's just a real sweet story, and an enjoyable, easy read.",2016-07-23,2016
3.0,0001945424,"Love this story. Bought this for my 8 year old, but I think it was more appropriate for a younger reader. My daughter finished reading this in less than an hour. We took another version out of the library so that she could really experience the whole story.",2016-07-21,2016
5.0,0001945424,"This is one of my favorite books.  I read it for the first time as a child and rediscovered it a few years ago.  It's an old classic, so the language and ideas may be a little quaint for some readers.  However, the author has some very profound things to say about the role of positivity in a person's life.  I read it every couple of years.",2016-07-20,2016
5.0,0001945424,"This is a classic and not necessarily timely with the discard of sick children.  It's a story of mostly privileged people.  However, the mix with more working class characters and their intriguing personalities and gifts makes the story more realistic.  It's a great moral story.",2016-07-20,2016
5.0,0001945424,One of my favorite books as a child. Can't wait to read again. Thank you!,2016-07-19,2016
5.0,0001945424,Bought a copy for my dd at her school book fair. Decided I would read it again too. Beautiful story. Will read again and again. Thanks for carrying.,2016-07-19,2016
5.0,0001945424,Love this book!,2016-07-19,2016
5.0,0001945424,This book is a essential for the library of any young reader.  And an old friend to bring any reader back the wonder and magic we all recognized as children and lost sight of as adults.,2016-07-18,2016
4.0,0001945424,"The book was a little long, but I had to finish.",2016-07-18,2016
5.0,0001945424,"Been a favorite for years... now my grandchildren will be able to enjoy it, too.",2016-07-17,2016
5.0,0001945424,5 stars. Magical story on second chances and what friendship and kindness can do. I would read this to my kids.,2016-07-16,2016
5.0,0001945424,"All girls should read ""The Secret Garden"" by age 10.  And then, they should re-read it frequently.  I have read ""The Secret Garden"" more than 20 times and am delighted every read.  One of the best lessons is that when you help someone else, you also help yourself.",2016-07-16,2016
5.0,0001945424,This book held my interest from the first page through the last page. I highly recommend it. I am 45 and loved it.  This would be a wonderful read for a younger audience as well.  It is clean and uplifting.,2016-07-15,2016
4.0,0001945424,nice story.  Enjoyed the easy listening and refreshing to read about kids with skills to help each other.,2016-07-15,2016
5.0,0001945424,"Good book, vivid imagery, page turner",2016-07-15,2016
3.0,0001945424,Very small print,2016-07-15,2016
4.0,0001945424,"If you can stand an early 20th century look at privilege, gender-stereotype, and dismissive global politics, this is a fine story.",2016-07-14,2016
4.0,0001945424,"Loved this book as a child, did not read after installing",2016-07-12,2016
4.0,0001945424,"I liked it, but not as much as I had hoped I would. Perhaps because I loved the movie more.",2016-07-10,2016
5.0,0001839233,Outstanding land of make-believe for all.==speeedy==delivery too~!,2016-01-18,2016
5.0,0001839233,Perfectly wonderful charm..==speeedy==delivery too~!,2016-01-18,2016
5.0,0001857290,"I read this first many years ago. It was my introduction to Diana Wynne Jones. I love Chrestomanci's world where magic works and technology lags behind our world. I love the growth of Cat as a character. The ebook has a series of short notes about the universe that are well worth reading.

If you like the Harry Potter series, the Narnia series, or Lloyd Alexander, I think you'll like this series.",2016-01-24,2016
5.0,000171287X,So happy to have found a copy of this book! my favorite as a child.,2016-12-03,2016
5.0,000171287X,The book was in great shape and my Great Granddaughter loves it!,2016-10-28,2016
5.0,000171287X,My Grandson is learning to read and just loves this book.,2016-10-17,2016
5.0,000171287X,Thank you,2016-10-15,2016
5.0,000171287X,Got this as a gift. Very cute book!,2016-09-20,2016
5.0,000171287X,I have been looking for this book for years.,2016-09-15,2016
5.0,000171287X,This book is an absolute classic. I loved it when I was a kid and I love reading it to kids as an adult.,2016-06-18,2016
5.0,000171287X,This book has been around for a long time and we are passing it along to the next generation. :) We bought it to read to our grandson because my husband enjoyed reading it to our children when they were growing up.,2016-04-27,2016
5.0,000171287X,My Grand daughter's favorite book as a young child. I am now buying them for Great Grand children!,2016-03-07,2016
5.0,000171287X,"Read it to my daughters, and now to my grandchildren. Great for early readers.",2016-03-02,2016
5.0,000171287X,"So sad this is currently out of print, but this copy was very nice, as described.",2016-02-22,2016
5.0,000171287X,This is a fun book to read and my children loved it. It focuses in items whose name starts with B and gradually builds into a decrescendo of an ending but that's part of the fun of the book.,2016-01-23,2016
5.0,0001844423,"Gift to my granddaughter, can't wait to get into it",2016-12-31,2016
5.0,0001844423,very good,2016-12-30,2016
5.0,0001844423,"When it comes to ""The Chronicles of Narnia"" I think it's all already been said. Each story is beautifully written and can be read as stand-alone volumes, but the richest benefit is gained when one reads the entire set in its recommended order.

I cannot comment on the quality of the construction of the individual volumes or the box they came in. This product was purchased as a gift that has not yet been opened.",2016-12-30,2016
5.0,0001844423,10 year old Granddaughter was happy to receive as a gift,2016-12-30,2016
2.0,0001844423,"Like the audio but the book itself is a bit dull. I'm a 6th great teacher using it in the classroom to teach adventure. If it were my choice, I would not use this book. I just don't care about the characters at all. The adventures are cute and can be fun, though.",2016-12-30,2016
5.0,0001844423,5stars,2016-12-29,2016
5.0,0001844423,Love this book series. And I love focus on the families radio theatre.,2016-12-28,2016
5.0,0001844423,Grandson wanted it for Christmas . Was thrilled,2016-12-28,2016
5.0,0001844423,Great for readers of all ages,2016-12-27,2016
5.0,0001844423,Timeless story of good vs evil and the good guys win,2016-12-27,2016
5.0,0001844423,Great addition to the set I was building for my granddaughter.,2016-12-26,2016
5.0,0001844423,Addition to the set I'm building for my granddaughter and she loved it.,2016-12-26,2016
5.0,0001844423,We grew up reading these books and loved them.  Bought them to read to our children as they grow.  The stories teach good principles and are uplifting.,2016-12-25,2016
5.0,0001844423,This gift was given as a recommendation from someone else and I am glad that I purchased them.  The recipient was so elated.,2016-12-25,2016
5.0,0001844423,Bought for my son. He loves the series.,2016-12-23,2016
5.0,0001844423,Epic classic.,2016-12-20,2016
5.0,0001844423,"The Chronicles of Narnia are in my top 10 most favorite books. The books are such a classic that you get something new with each reading, and as you grow in years. I have returned to read them over and over over throughout my life. For those who are spiritual, there is much depth if you look for it, but not immediately apparent--part of the beauty of C.S. Lewis' writing. These have stood the test of time and are considered a classic for these reasons and many more.",2016-12-18,2016
5.0,0001844423,I have read this series many times,2016-12-14,2016
1.0,0001844423,"I expected a boxed set of paperbacks with the ""Chronicles"" but got instead a hard cover containing all in one book.
The book looked beautiful but will hardly be picked up because of the small print and weight.
I loved these stories and wanted my nephew to devour them.",2016-12-13,2016
5.0,0001844423,Exactly as described and came on time :) great price as well,2016-12-09,2016
5.0,0001844423,wonderful Narnian story,2016-12-07,2016
5.0,0001844423,My favorite of all the Narnia books,2016-12-07,2016
5.0,0001844423,I bought these for my granddaughter. They were the first chapter stories I read with my daughter when she was about the same age. I have them in hard back for my own library.,2016-12-07,2016
5.0,0001844423,"Great book, written for kids with interesting perspectives for adults.",2016-12-06,2016
5.0,0001844423,"Bought this as a Christmas present... Looks great, in condition I ordered it in.. shipped great... cant wait to see them open it.",2016-12-06,2016
4.0,0001844423,My childhood favs- all in one.,2016-12-05,2016
5.0,0001844423,Excellent guide for the Narnia books.,2016-12-05,2016
5.0,0001844423,Birthday gift grandaughter,2016-12-05,2016
4.0,0001844423,No Issues,2016-12-05,2016
4.0,0001844423,"I really like these story lines and C.S. Lewis's other books.  My only complaint with this series, is that it is hard to read (especially out loud to someone) because of extra long sentences and commentary.  It's hard to explain but, as a sentence is written there will sometimes be a backstory told within the sentence, and then by the time you get to the end of the sentence you are sort of lost.  Other than that I really like the books.",2016-11-30,2016
5.0,0001844423,"THIS IS A VERY, VERY NICE BOOK AND IT IS FULLY ILLUSTRATED WITH EVEN THE MAPS INCLUDED. IT IS AN EXTREMELY GREAT BOOK AND THE ONE THAT I GAVE MY NIECE FOR A GIFT WAS GREATLY APPRECIATED BY HER. FAR EXCEEDS THE PRODUCT DESCRIPTION.",2016-11-28,2016
4.0,0001844423,Not the best read of the series but still worth the time.,2016-11-22,2016
4.0,0001844423,Great read.,2016-11-22,2016
5.0,0001844423,It's a Good Book,2016-11-21,2016
5.0,0001844423,It's a Good Book,2016-11-21,2016
5.0,0001844423,It's a Good Book,2016-11-21,2016
5.0,0001844423,Both me and my 10 year old love it,2016-11-15,2016
5.0,0001844423,What always surprises me about this book is the excellent job CS Lewis does of incorporating the theology of eschatology in a children's fantasy.,2016-11-15,2016
5.0,0001844423,"One of my favorite series of all time.  I've read and re-read these books multiple times, and I'm already looking forward to reading them again.  I love Lewis' writing style, I love the storyline, the characters, the world he created and the overall imagination involved.  The books are technically children's books, but I enjoyed them as a child and an adult.  There's definitely a Christian message behind the books, but it's balanced at a point where Christian readers can enjoy and learn from the themes, but it's not so overpowering that a non-Christian reader couldn't also enjoy the books.",2016-11-15,2016
5.0,0001844423,"A classic Lewis tale. One has no doubt about who is good, who is evil. Highly recommend this book for personal enjoyment or for reading out loud to the children.",2016-11-13,2016
5.0,0001844423,This was a really enjoyable book.  My son really liked it.  We have never read the series we have only watched the movies.  The book is better.,2016-11-13,2016
5.0,0001844423,A classic and I am glad to glad to get the opportunity to read it.,2016-11-12,2016
4.0,0001844423,It had a good build up but a couple sections in the middle are kind of boring. Overall it's a great book but not the best in the series so I give it 4/5,2016-11-12,2016
5.0,0001844423,Great Books. Students enjoy it a lot.,2016-11-08,2016
5.0,0001844423,Narnia will forever be within us all.,2016-11-07,2016
5.0,0001844423,"This set is a classic. Written for young teens, at speaks to the discerning adult as well. Well worth the money and time to read.",2016-11-05,2016
5.0,0001844423,Such a great audio theater of a great classic children's books. My children are just loving these and I'm enjoying listening to them as well!,2016-11-02,2016
5.0,0001844423,LOVE THE BOOKS. READ THEM SEVERAL TIMES.,2016-11-02,2016
5.0,0001844423,best,2016-11-02,2016
5.0,0001844423,Great stories in one book.,2016-10-29,2016
5.0,0001844423,Bought this for my niece for Christmas.  I already am a huge fan of the Narnia series.  Have been since I was like 10 years old.,2016-10-26,2016
5.0,0001844423,Insanely amazing series! Love love love! Imagination for adults and teens. These stories are my all time favorite. Takes you through a journey of adventures but still keeps it clean. Christian author and references but I believe it can be enjoyed by all. The voices and sound effects make you feel like you are there with the characters! Done with absolute excellence.,2016-10-26,2016
5.0,0001844423,My kids loved this whole series in this last book was so much fun and it really gave you a desire and dream to be in heaven.,2016-10-24,2016
5.0,0001844423,Predictably wonderful. I have read this series many times and find it enchanting.,2016-10-23,2016
5.0,0001844423,"An engaging, fun story, which it is not hard to read as if I'm a part of it, and it's no waste of time.
One who acknowledges the Bible as God's inerrant word will see many parallels between this story and the world we live in. Indeed, many of the true bigots in our society can be seen in the magician.",2016-10-23,2016
5.0,0001844423,Great Series.,2016-10-22,2016
5.0,0001844423,Great series. A classic. Read them years ago as a kid. Bought the set for my kids to read. Way better than these new movies that just came out.,2016-10-22,2016
5.0,0001844423,Radio Theater makes this book series even better than just reading it. I am really enjoying it so far. ^_^,2016-10-21,2016
5.0,0001844423,We bought this set for long car journeys.  Our kids are so enthralled with the stories that they don't want to get out of the car when we arrive at our destination.,2016-10-19,2016
5.0,0001844423,Speedy delivery. Truth in advertising. Thank you!,2016-10-18,2016
5.0,0001844423,Speedy delivery. Truth in advertising. Thank you!,2016-10-18,2016
5.0,0001844423,Excellent,2016-10-18,2016
5.0,0001844423,Who doesn't love Narnia? I love the make believe world and all that comes with it! Reading it with my 11yo. She can't get enough of it and I'm enjoying reading it again after a long hiatus. Great read!,2016-10-17,2016
5.0,0001844423,"Very good read for anyone! Wonderful beginnings...can't wait to read The Lion, The witch, and the Wardrobe! Downloading it now!",2016-10-17,2016
5.0,0001844423,Great series...,2016-10-15,2016
5.0,0001844423,I liked having the whole set in one book!,2016-10-14,2016
4.0,0001844423,You can't beat the price of .01,2016-10-12,2016
5.0,0001844423,"and everyone's usual first read (the Lion, the Witch and the Wardrobe). Absolutely delightful and fills in the blanks as to what started it all. No problem with Kindle or narration. Highly recommend!",2016-10-09,2016
5.0,0001844423,This is the best book series I have read.  I personally prefer to read them starting with the Magician and his nephew and following through to the Last Battle.  From the creation of Narnia to the Battles fought and evil destroyed to the overturning of the Underworld to the destruction of Narnia and to the creation of a New Narnia.  I cried such happy tears while reading these books.  The spiritual underlying in the books amazes me.  They were a true blessing.,2016-10-03,2016
5.0,0001844423,"Five stars great book
It was fun to read it
It is probably the best book I have read in one word awesome",2016-10-03,2016
5.0,0001844423,Very good,2016-09-30,2016
5.0,0001844423,Awesome!,2016-09-29,2016
5.0,0001844423,Exactly as expected and exactly as required.  The only negative aspect is the incessant follow up messages from Amazon.,2016-09-27,2016
5.0,0001844423,It's a fantastic series. I read them when I was a child and now I bought a set for my child to read too.  He loves the books and the movies.,2016-09-26,2016
4.0,0001844423,Bought for my daughter. She thought it was okay.,2016-09-16,2016
5.0,0001844423,"Thought it was 7 individual books in a set, but it's actually one large book with all 7 in it. Still very satisfied",2016-09-13,2016
5.0,0001844423,Great series!  Classic.,2016-09-13,2016
3.0,0001844423,"I thought it was individual books, but the whole collection. its one HUGE book. maybe the description stated that and maybe I missed it, I haven't bothered to go back and look, but I would have liked it better as 7 books. not a huge deal though.",2016-09-13,2016
5.0,0001844423,A very good epic story. A classic.,2016-09-13,2016
4.0,0001844423,"This is a beautiful paperback box set of the Narnia collection, that so many of us grew up with. The covers are nice, thick and protective of the pages inside, which are of good paper stock. I have no print fading or errors that I've noticed.

The art on the outter box is beautiful on all sides, with a little read up at the top. For paperbacks, I believe this is the way to go! Highly recommended!",2016-09-10,2016
5.0,0001844423,I will give this 5 stars because we do love listening to these. BUT... I am not a personal fan of Aslan's voice in these! The kids don't seem to mind. :),2016-09-08,2016
5.0,0001844423,"Having begun my adventures in Narnia with ""The Lion, the Witch, and the Wardrobe,"" I can't say enough about the nostalgia invoked by reading about where it all began. Lewis was a master of deep concepts in simple language, and this book was a wonderful read that felt like going home again.",2016-09-08,2016
4.0,0001844423,"A remarkably dark ending to an otherwise quite bright series. As usual, I could have gone without the religious symbolism but then  I probably should not be reading this series to begin with.",2016-09-06,2016
5.0,0001844423,Gift to family,2016-09-05,2016
5.0,0001844423,"Excellent narration by well known Actors straight from the books.
 We definitely recommend this audio series ..!",2016-09-02,2016
5.0,0001844423,"A bit expensive but I really wanted this edition from Barnes & Noble so I had to pay the price :l I was worried because another comment said it wasn't the bonded leather edition described in the photo, fortunately for me it was :) and the book came in very good condition.",2016-09-01,2016
5.0,0001844423,I've been reading The Chronicles of Narnia since the 6th grade. I LOVE these stories! C.S. Lewis has always been my favorite author!,2016-09-01,2016
5.0,0001844423,This book was fun to read  Lucy Edmund Susan  Peter but if you have not read the books before this one read those and then this one.,2016-08-31,2016
4.0,0001844423,Great read,2016-08-29,2016
4.0,0001844423,"Love this series. Have read it to all my kids, probably several times.  Now starting to read it to the grand kids.",2016-08-28,2016
5.0,0001844423,Excellent books,2016-08-27,2016
5.0,0001844423,Terrific book. I'm an old woman and I still love reading Narnia. C. S. Lewis was the best!,2016-08-24,2016
5.0,0001844423,C S Lewis children's classic which should be read by all adults.  This series does not talk down to children and insult their intelligence like so many books written for children.  Beautifully written by one of the world's best apologist. A must read.,2016-08-23,2016
5.0,0001844423,I ordered this as a chapter book for me and my son to read together. He is 7 and loves the stories and adventures! It has opened up conversations with us and given us a positive experience. He looks forward to reading it every evening.,2016-08-22,2016
5.0,0001844423,"No review is necessary for the Chronicles of Narnia series. It has withstood the test of time and proven itself a classic. I enjoyed them as a child, reading and rereading them all. Now as a father, I get the joy of reading them with my daughter, and once again I find myself drawn back into Aslan's world and enjoying ever second of it.

The boxed set was an incredible value. The books are about the quality of mass market paperbacks, in other words, not high quality. But they are good enough quality and I was able to get the whole set for under $20. So I am quite happy with the purchase.",2016-08-17,2016
5.0,0001844423,"Reader thoughts: An escape in the night, an abandoned castle, ancient ruins, a thwarted murder, a near-drowning, a werewolf, and a final duel. This book sounds like horror, but it's not. Part of that is probably because most of it is told through the story of a dwarf.

I love the bear sucking his paw. I love Reepicheep and his tail. I love the teacher drawn into the dancing and singing parade. I love that Edmund forgets his flashlight. I love that the dwarf has to run to Aslan. I love that the Telmarines were descendants of pirates.

Caspian says, ""I was wishing that I came of a more honourable lineage.""
Aslan replies, ""You come of the Lord Adam and the Lady Eve. And that is both honour enough to erect the head of the poorest beggar, and shame enough to bow the shoulders of the greatest emperor on earth. Be content.""

Writer thoughts: Why is it that some books can be read over and over without exhaustion, and some books need only be read once? Is it the reader's preference, or is it something the writer has done to the writing or story?

I suspect it is both. In the case of the Narnia books, I daresay the credit belongs to Lewis. His characters are real and complex, and his writing style is simple. I mean that it doesn't try to make the reader guess what's happening or why. It doesn't try to use fancy wording or strange metaphors with lots of purple prose.

What are some other things Lewis does that make his books timeless?

Happy endings. Clear good and evil. Problems relatable to our world. The frankness of the dialogue (on-the-nose dialogue is usually a bad idea, but his works well).

The number one factor, though, is probably nostalgia. So many people have read these as young kids and remember them from that. (This can't be the only aspect because there are plenty of children's books that aren't worth reading over and over and over.)

Without Lewis's books, I would argue that a book needs subtlety and layers in order to be enjoyed again. I would have said a book needs to hide a few discoveries in its folds so that readers can find them the second time through (like foreshadowings). However, Lewis shows that's not strictly necessary.",2016-08-16,2016
